district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Mancherial,TSD0009,3909.4,0.15401697158813477,0.274093896150589,0.2200943125084429,1041.0,229.11817932128906,0.22099360823631287,31-03-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,0.2284543663263321,0.27291375398635864,0.2512921506588072,721.0,181.181640625,0.24784785509109497,31-03-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,0.12175142019987106,0.19985605776309967,0.161801331795302,1639.0,265.1923828125,0.16353878378868103,31-03-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,0.12555445730686188,0.29265332221984863,0.2066823162099041,1890.0,390.62957763671875,0.19985605776309967,31-03-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.2005404829978943,0.3121899366378784,0.25204513965533554,991.0,249.7767333984375,0.25658750534057617,31-03-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.2013346403837204,0.3274793028831482,0.2577511045090401,1101.0,283.7839660644531,0.24204473197460175,31-03-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.22948524355888367,0.29033079743385315,0.25327198775773196,582.0,147.404296875,0.2525032162666321,31-03-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.23443423211574554,0.2795298397541046,0.25572525508820065,504.0,128.88552856445312,0.25289636850357056,31-03-2022.geojson,"[78.76019366323104, 18.425667296980095]",
Sangareddy,TSD0017,4460.37,0.1745186299085617,0.27291375398635864,0.21928571843776573,1176.0,257.8800048828125,0.22074273228645325,31-03-2022.geojson,"[77.8743389606641, 17.7860620089045]",
Siddipet,TSD0018,3637.17,0.22240208089351654,0.2829093337059021,0.25230418737704785,969.0,244.48275756835938,0.2534814178943634,31-03-2022.geojson,"[78.84824565922057, 18.009624641220498]",
Vikarabad,TSD0019,3618.96,0.1465533971786499,0.2129155546426773,0.17440270067017377,946.0,164.98495483398438,0.1747276932001114,31-03-2022.geojson,"[77.74593740335436, 17.25474880524307]",
Wanaparthy,TSD0020,2174.67,0.16008219122886658,0.20047788321971893,0.1807789977920452,571.0,103.22480773925781,0.18097098171710968,31-03-2022.geojson,"[78.03702611426529, 16.293469013815827]",
Warangal Rural,TSD0021,2139.98,0.23305760324001312,0.27468666434288025,0.26245662335130254,571.0,149.86273193359375,0.2654292583465576,31-03-2022.geojson,"[79.7502031232394, 17.923738139779893]",
