district_name,uid,area,min,max,mean,count,sum,median,source_file,centroid,bounds
Mulugu,TSD0004,4189.02,0.4652552306652069,1.185091257095337,0.7614516180914801,37.0,28.173709869384766,0.7363828420639038,31-05-2022.geojson,"[80.33786772661823, 18.29047147518736]",
Kamareddy,TSD0005,3701.83,0.3130432069301605,0.5603877305984497,0.47344719568888344,30.0,14.203415870666504,0.48269620537757874,31-05-2022.geojson,"[78.06329890793397, 18.326243692893655]",
Karimnagar,TSD0006,2127.79,0.22583843767642975,0.6285660266876221,0.3715217253741096,17.0,6.315869331359863,0.34475404024124146,31-05-2022.geojson,"[79.23853687837321, 18.380183921305157]",
Khammam,TSD0007,4491.25,0.5366045832633972,1.5101271867752075,0.9020516811273037,39.0,35.180015563964844,0.8632261753082275,31-05-2022.geojson,"[80.35668821773643, 17.199094525973987]",
Mahabubabad,TSD0008,3551.04,0.32572758197784424,0.9662864208221436,0.5943778157234192,32.0,19.020090103149414,0.5548384189605713,31-05-2022.geojson,"[79.9868218423423, 17.665218729780197]",
Mancherial,TSD0009,3909.4,0.16558784246444702,0.5524600148200989,0.3568218019273546,36.0,12.845584869384766,0.3621950149536133,31-05-2022.geojson,"[79.51701293789398, 18.993531032765564]",
Medak,TSD0010,2771.68,0.5207492113113403,0.8394430875778198,0.6619284947713217,24.0,15.886283874511719,0.6475925445556641,31-05-2022.geojson,"[78.25824850555264, 17.956574082577863]",
Nagarkurnool,TSD0011,6399.07,1.053491234779358,2.2933847904205322,1.6864215203051298,53.0,89.38034057617188,1.690878987312317,31-05-2022.geojson,"[78.58857647281062, 16.389142237051235]",
Nalgonda,TSD0012,7218.26,0.4081757068634033,1.5814766883850098,0.856390218265721,61.0,52.239803314208984,0.822002112865448,31-05-2022.geojson,"[79.19301472034303, 16.87692074824761]",
Nirmal,TSD0013,3729.13,0.10216618329286575,0.24169385433197021,0.16217653679125238,33.0,5.351825714111328,0.15766014158725739,31-05-2022.geojson,"[78.31699355816836, 19.114130687608668]",
Nizamabad,TSD0014,4168.33,0.09899508953094482,0.4557419717311859,0.30857117970784503,39.0,12.034276008605957,0.336826354265213,31-05-2022.geojson,"[78.20482550088794, 18.70265275287659]",
Peddapalli,TSD0015,2195.39,0.20998302102088928,0.5714865326881409,0.3604425631071392,19.0,6.8484086990356445,0.34475404024124146,31-05-2022.geojson,"[79.45523488442778, 18.62087616434993]",
Rajanna Sircilla,TSD0016,1897.97,0.30194443464279175,0.5477033853530884,0.3874579747517904,15.0,5.8118696212768555,0.3558528423309326,31-05-2022.geojson,"[78.76019366323104, 18.425667296980095]",
