district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Hyderabad,TSSD0455,4.44,"{'min': 96.17855072021484, 'max': 96.17855072021484, 'mean': 96.17855072021484, 'count': 16, 'sum': 1538.8568115234375, 'median': 96.17855072021484}","(78.49666183500005, 17.34852849400005, 78.52105110000008, 17.37992626500005)",01-01-2023.geojson,Saidabad,,,,,
Sangareddy,TSSD0456,85.0,"{'min': 89.88328552246094, 'max': 97.93011474609375, 'mean': 92.55097441620879, 'count': 364, 'sum': 33688.5546875, 'median': 92.48957824707031}","(78.04085741600005, 17.553553519000047, 78.16506055600007, 17.67324188400005)",01-01-2023.geojson,Sangareddy,,,,,
Warangal_Rural,TSSD0457,147.68,"{'min': 110.31635284423828, 'max': 110.87360382080078, 'mean': 110.61421548956662, 'count': 623, 'sum': 68912.65625, 'median': 110.87360382080078}","(79.62671724200004, 17.820931420000022, 79.79112790100004, 17.944659224000077)",01-01-2023.geojson,Sangem,,,,,
Jagtial,TSSD0458,143.97,"{'min': 110.14643096923828, 'max': 111.8942642211914, 'mean': 111.71603875411184, 'count': 608, 'sum': 67923.3515625, 'median': 111.8942642211914}","(78.88862723900007, 18.84957074600004, 79.01218592200007, 19.00894877500002)",01-01-2023.geojson,Sarangapur,,,,,
Nirmal,TSSD0459,255.36,"{'min': 101.65754699707031, 'max': 103.1729507446289, 'mean': 103.16864326375712, 'count': 1054, 'sum': 108739.75, 'median': 103.1729507446289}","(78.17542674100008, 19.119711206000034, 78.37414495300004, 19.317393956000046)",01-01-2023.geojson,Sarangapur,,,,,
Khammam,TSSD0460,285.22,"{'min': 109.50090026855469, 'max': 117.00450897216797, 'mean': 113.97975315126051, 'count': 1190, 'sum': 135635.90625, 'median': 114.60901641845703}","(80.75683769000005, 17.117241266000065, 80.92560532200008, 17.37735310100004)",01-01-2023.geojson,Sathupally,,,,,
Hyderabad,TSSD0461,3.33,"{'min': 99.41439819335938, 'max': 99.41439819335938, 'mean': 99.41440054086539, 'count': 13, 'sum': 1292.38720703125, 'median': 99.41439819335938}","(78.46963204300005, 17.426530425000067, 78.49977880800003, 17.44386382500005)",01-01-2023.geojson,Secunderabad,,,,,
Rangareddy,TSSD0462,96.56,"{'min': 97.93011474609375, 'max': 99.41439819335938, 'mean': 98.21249047256097, 'count': 410, 'sum': 40267.12109375, 'median': 97.93011474609375}","(78.27172464700004, 17.409225719000062, 78.40724610200004, 17.522654105000072)",01-01-2023.geojson,Serilingampalle,,,,,
Rangareddy,TSSD0463,232.51,"{'min': 78.42321014404297, 'max': 92.23393249511719, 'mean': 87.63013415564598, 'count': 983, 'sum': 86140.421875, 'median': 92.23393249511719}","(78.04592706400007, 17.084200252000073, 78.25929582200007, 17.259301650000054)",01-01-2023.geojson,Shabad,,,,,
Hyderabad,TSSD0464,23.35,"{'min': 99.41439819335938, 'max': 99.41439819335938, 'mean': 99.41440130739795, 'count': 98, 'sum': 9742.611328125, 'median': 99.41439819335938}","(78.38838433400008, 17.386491415000023, 78.45185860300006, 17.441244402000052)",01-01-2023.geojson,Shaikpet,,,,,
Nalgonda,TSSD0465,228.95,"{'min': 103.56509399414062, 'max': 109.27039337158203, 'mean': 107.07195893595042, 'count': 968, 'sum': 103645.65625, 'median': 109.27039337158203}","(79.28719940500008, 17.21166416600005, 79.50079969900008, 17.35925323300006)",01-01-2023.geojson,Shaligouraram,,,,,
Medchal_Malkajgiri,TSSD0466,150.73,"{'min': 92.1348876953125, 'max': 99.41439819335938, 'mean': 97.36064851097179, 'count': 638, 'sum': 62116.09375, 'median': 99.41439819335938}","(78.49393641100005, 17.536372458000073, 78.65615437000014, 17.695841263000034)",01-01-2023.geojson,Shamirpet,,,,,
Rangareddy,TSSD0467,199.4,"{'min': 92.23393249511719, 'max': 96.17855072021484, 'mean': 93.53002232142858, 'count': 840, 'sum': 78565.21875, 'median': 92.23393249511719}","(78.23263628200004, 17.145048406000058, 78.43688465000008, 17.322722112000065)",01-01-2023.geojson,Shamshabad,,,,,
Medak,TSSD0468,142.04,"{'min': 93.0811996459961, 'max': 94.43392944335938, 'mean': 94.30789179492513, 'count': 601, 'sum': 56679.04296875, 'median': 94.43392944335938}","(77.85211008600004, 17.994571649000022, 78.00442992900008, 18.123550200000068)",01-01-2023.geojson,Shankarampet_A,,,,,
Karimnagar,TSSD0469,144.28,"{'min': 105.50328826904297, 'max': 110.60563659667969, 'mean': 106.15252217577488, 'count': 613, 'sum': 65071.49609375, 'median': 105.50328826904297}","(79.25766646100004, 18.226704529000074, 79.40468523700008, 18.368117502000075)",01-01-2023.geojson,Shankarapatnam,,,,,
Rangareddy,TSSD0470,210.66,"{'min': 84.18766784667969, 'max': 97.93011474609375, 'mean': 94.17698283200907, 'count': 881, 'sum': 82969.921875, 'median': 97.93011474609375}","(78.03518070400008, 17.36271017200005, 78.28884776000007, 17.519074225000054)",01-01-2023.geojson,Shankarpalle,,,,,
Warangal_Rural,TSSD0471,116.47,"{'min': 110.87360382080078, 'max': 113.04235076904297, 'mean': 112.4358023138833, 'count': 497, 'sum': 55880.59375, 'median': 113.04235076904297}","(79.65749409800003, 18.09115618000004, 79.85468848500005, 18.192367870000055)",01-01-2023.geojson,Shayampet,,,,,
Medak,TSSD0472,193.23,"{'min': 94.8936996459961, 'max': 96.36457824707031, 'mean': 95.55819787851038, 'count': 819, 'sum': 78262.1640625, 'median': 94.8936996459961}","(78.29506747900007, 17.69907432800005, 78.44788785400004, 17.878551977000086)",01-01-2023.geojson,Shivampet,,,,,
Siddipet,TSSD0473,112.6,"{'min': 91.946044921875, 'max': 94.2927474975586, 'mean': 93.57788701418067, 'count': 476, 'sum': 44543.07421875, 'median': 94.2927474975586}","(78.71740480300008, 18.05814766800006, 78.82931055600005, 18.221303904000138)",01-01-2023.geojson,Siddipet_Rural,,,,,
Siddipet,TSSD0474,140.55,"{'min': 91.946044921875, 'max': 99.27334594726562, 'mean': 94.0670540201005, 'count': 597, 'sum': 56158.03125, 'median': 91.946044921875}","(78.77407040900005, 18.036517040000035, 78.93338480300008, 18.152979642000048)",01-01-2023.geojson,Siddipet_Urban,,,,,
Khammam,TSSD0475,248.58,"{'min': 117.2960433959961, 'max': 122.62776947021484, 'mean': 118.51779721955896, 'count': 1043, 'sum': 123614.0625, 'median': 117.2960433959961}","(80.19501777600004, 17.426341041000057, 80.47158959500007, 17.577896090000024)",01-01-2023.geojson,Singareni,,,,,
Rajanna Sircilla,TSSD0476,53.12,"{'min': 94.2927474975586, 'max': 99.32720947265625, 'mean': 98.64687148085585, 'count': 222, 'sum': 21899.60546875, 'median': 99.32720947265625}","(78.74143609700008, 18.35280534900005, 78.85232997100007, 18.43330245100003)",01-01-2023.geojson,Sircilla,,,,,
Sangareddy,TSSD0477,119.81,"{'min': 93.0811996459961, 'max': 96.88788604736328, 'mean': 95.93245121047431, 'count': 506, 'sum': 48541.8203125, 'median': 96.88788604736328}","(77.63761782900008, 18.101238527000078, 77.80019010900008, 18.20600259400004)",01-01-2023.geojson,Sirgapoor,,,,,
Adilabad,TSSD0478,202.11,"{'min': 105.03892517089844, 'max': 111.09283447265625, 'mean': 107.89751677362894, 'count': 857, 'sum': 92468.171875, 'median': 106.84395599365234}","(78.50741267300003, 19.29955482500003, 78.69361824700007, 19.472598296000115)",01-01-2023.geojson,Sirikonda,,,,,
Nizamabad,TSSD0479,334.45,"{'min': 95.95121002197266, 'max': 100.46414184570312, 'mean': 95.99558900983146, 'count': 1424, 'sum': 136697.71875, 'median': 95.95121002197266}","(78.38760279100006, 18.43949633400007, 78.61969949700006, 18.654543137000076)",01-01-2023.geojson,Sirikonda,,,,,
Kumurambheem Asifabad,TSSD0480,336.55,"{'min': 108.12828826904297, 'max': 115.21648406982422, 'mean': 112.83521308844507, 'count': 1402, 'sum': 158194.96875, 'median': 115.21648406982422}","(79.45414155100008, 19.378014544000052, 79.70518129200008, 19.576127453000026)",01-01-2023.geojson,Sirpur_T,,,,,
Kumurambheem Asifabad,TSSD0481,188.92,"{'min': 106.84395599365234, 'max': 112.58948516845703, 'mean': 110.28595492565056, 'count': 807, 'sum': 89000.765625, 'median': 109.96240234375}","(78.86004844600006, 19.270764704000044, 79.06911914200003, 19.420337200000063)",01-01-2023.geojson,Sirpur_U,,,,,
Nirmal,TSSD0482,83.77,"{'min': 101.65754699707031, 'max': 103.25533294677734, 'mean': 102.02797660614524, 'count': 358, 'sum': 36526.015625, 'median': 101.65754699707031}","(78.27684201200003, 18.95122860600003, 78.41145082100007, 19.069772912000076)",01-01-2023.geojson,Soan,,,,,
Peddapalli,TSSD0483,188.77,"{'min': 114.10242462158203, 'max': 114.10242462158203, 'mean': 114.10243486352357, 'count': 806, 'sum': 91966.5625, 'median': 114.10242462158203}","(79.43915173000005, 18.412581072000023, 79.59585151700009, 18.604812498000058)",01-01-2023.geojson,Srirampur,,,,,
Wanaparthy,TSSD0484,78.54,"{'min': 74.1567611694336, 'max': 74.1567611694336, 'mean': 74.15676366590215, 'count': 327, 'sum': 24249.26171875, 'median': 74.1567611694336}","(77.99102928900004, 16.130406421000032, 78.08846242100003, 16.26036345500006)",01-01-2023.geojson,Srirangapur,,,,,
Bhadradri Kothagudem,TSSD0485,105.54,"{'min': 122.62776947021484, 'max': 125.40476989746094, 'mean': 123.02267917607223, 'count': 443, 'sum': 54499.046875, 'median': 122.62776947021484}","(80.48722315900005, 17.43343624000005, 80.65641156200007, 17.547570692000022)",01-01-2023.geojson,Sujathanagar,,,,,
Peddapalli,TSSD0486,165.88,"{'min': 110.9040756225586, 'max': 114.10242462158203, 'mean': 111.2402676669034, 'count': 704, 'sum': 78313.1484375, 'median': 110.9040756225586}","(79.21551160500007, 18.440055271000062, 79.39913112200009, 18.60634948300003)",01-01-2023.geojson,Sultanabad,,,,,
Suryapet,TSSD0487,218.55,"{'min': 105.58397674560547, 'max': 113.37408447265625, 'mean': 109.04085233441911, 'count': 921, 'sum': 100426.625, 'median': 109.27039337158203}","(79.49048435600008, 17.06180805200006, 79.66976062200007, 17.28486849600006)",01-01-2023.geojson,Suryapet,,,,,
Nagarkurnool,TSSD0488,226.32,"{'min': 76.33528137207031, 'max': 81.81444549560547, 'mean': 77.23166622621565, 'count': 946, 'sum': 73061.15625, 'median': 76.33528137207031}","(78.26727079000005, 16.49459693400007, 78.45711110600007, 16.688643456000023)",01-01-2023.geojson,Tadoor,,,,,
Mulugu,TSSD0489,839.17,"{'min': 100.7217788696289, 'max': 115.73284912109375, 'mean': 107.3777441598649, 'count': 3553, 'sum': 381513.125, 'median': 105.30845642089844}","(80.10419615200004, 17.996319820000053, 80.48000297700008, 18.393553888000042)",01-01-2023.geojson,Tadvai (Sammakka Sarakka),,,,,
Kamareddy,TSSD0490,177.12,"{'min': 94.55220794677734, 'max': 96.96726989746094, 'mean': 94.60012607473546, 'count': 756, 'sum': 71517.6953125, 'median': 94.55220794677734}","(78.15208823200004, 18.213409773000024, 78.30662145900004, 18.383527335000053)",01-01-2023.geojson,Tadwai,,,,,
Rangareddy,TSSD0491,245.69,"{'min': 79.7516860961914, 'max': 83.82455444335938, 'mean': 82.1625744047619, 'count': 1029, 'sum': 84545.2890625, 'median': 81.81444549560547}","(78.32295389600006, 16.777295856000023, 78.50523085400005, 16.961749273000066)",01-01-2023.geojson,Talakondapally,,,,,
Adilabad,TSSD0492,285.66,"{'min': 108.60099029541016, 'max': 117.45442199707031, 'mean': 113.35594346788194, 'count': 1152, 'sum': 130586.046875, 'median': 114.69270324707031}","(78.26295216300008, 19.53761522600007, 78.49682900700003, 19.716183126000033)",01-01-2023.geojson,Talamadugu,,,,,
Adilabad,TSSD0493,97.7,"{'min': 114.69270324707031, 'max': 117.45442199707031, 'mean': 117.2561687809406, 'count': 404, 'sum': 47371.4921875, 'median': 117.45442199707031}","(78.33972411600007, 19.63174893000007, 78.51576933100006, 19.752904132000026)",01-01-2023.geojson,Tamsi,,,,,
Mancherial,TSSD0494,177.0,"{'min': 115.533935546875, 'max': 117.95103454589844, 'mean': 115.81707114361703, 'count': 752, 'sum': 87094.4375, 'median': 115.533935546875}","(79.32361030500005, 19.082851204000065, 79.57052485400004, 19.226889392000032)",01-01-2023.geojson,Tandur,,,,,
Vikarabad,TSSD0495,240.33,"{'min': 77.50459289550781, 'max': 81.3594970703125, 'mean': 77.81963213213213, 'count': 999, 'sum': 77741.8125, 'median': 77.50459289550781}","(77.43695612500005, 17.209464535000052, 77.67739970400004, 17.402500187000044)",01-01-2023.geojson,Tandur,,,,,
Nirmal,TSSD0496,217.5,"{'min': 102.83428192138672, 'max': 104.79248046875, 'mean': 104.2210815701559, 'count': 898, 'sum': 93590.53125, 'median': 104.43970489501953}","(77.76173454100007, 18.90445741800005, 77.90387245800008, 19.155003113000078)",01-01-2023.geojson,Tanoor,,,,,
Medak,TSSD0497,138.61,"{'min': 94.43392944335938, 'max': 94.43392944335938, 'mean': 94.43393107728843, 'count': 579, 'sum': 54677.24609375, 'median': 94.43392944335938}","(77.96914892900008, 17.877695860000074, 78.09576951400004, 18.071839029000046)",01-01-2023.geojson,Tekmal,,,,,
Bhadradri Kothagudem,TSSD0498,467.77,"{'min': 122.34968566894531, 'max': 122.62776947021484, 'mean': 122.47056869939271, 'count': 1976, 'sum': 242001.84375, 'median': 122.34968566894531}","(80.37730808200007, 17.508099650000077, 80.62125353800008, 17.765024521000043)",01-01-2023.geojson,Tekulapalle,,,,,
Jayashankar Bhupalpally,TSSD0499,105.62,"{'min': 110.60563659667969, 'max': 114.44075012207031, 'mean': 113.98895533738938, 'count': 452, 'sum': 51523.0078125, 'median': 114.10242462158203}","(79.56830471500007, 18.351151408000078, 79.68021060700005, 18.481462286000067)",01-01-2023.geojson,Tekumatla,,,,,
Nagarkurnool,TSSD0500,246.35,"{'min': 72.61813354492188, 'max': 77.59074401855469, 'mean': 76.36055295476653, 'count': 1028, 'sum': 78498.6484375, 'median': 77.59074401855469}","(78.34696131600003, 16.292821352000033, 78.51629761100008, 16.523862474000055)",01-01-2023.geojson,Telkapalle,,,,,
Khammam,TSSD0501,201.36,"{'min': 117.78124237060547, 'max': 119.31952667236328, 'mean': 117.90459168632076, 'count': 848, 'sum': 99983.09375, 'median': 117.78124237060547}","(80.37659267100008, 17.090031495000062, 80.51879083800003, 17.305187707000073)",01-01-2023.geojson,Thallada,,,,,
Rajanna Sircilla,TSSD0502,188.9,"{'min': 94.2927474975586, 'max': 104.6163101196289, 'mean': 96.1415967039801, 'count': 804, 'sum': 77297.84375, 'median': 94.2927474975586}","(78.72705830300004, 18.25399247500019, 78.94322523800008, 18.414849795000066)",01-01-2023.geojson,Thangallapalli,,,,,
Jangoan,TSSD0503,85.48,"{'min': 96.9926986694336, 'max': 102.86058044433594, 'mean': 102.82833962912088, 'count': 364, 'sum': 37429.515625, 'median': 102.86058044433594}","(79.11661335800005, 17.901698373000045, 79.23410722300008, 17.998869741000078)",01-01-2023.geojson,Tharigoppula,,,,,
Nagarkurnool,TSSD0504,211.8,"{'min': 76.33528137207031, 'max': 79.7516860961914, 'mean': 79.06609357384441, 'count': 887, 'sum': 70131.625, 'median': 79.7516860961914}","(78.12774301200005, 16.58719177000006, 78.30066679700008, 16.739122914000063)",01-01-2023.geojson,Thimmajipeta,,,,,
Karimnagar,TSSD0505,159.28,"{'min': 99.27334594726562, 'max': 110.9040756225586, 'mean': 105.62052577893175, 'count': 674, 'sum': 71188.234375, 'median': 105.50328826904297}","(79.10148313700006, 18.256739006000032, 79.27138762700008, 18.42426985000003)",01-01-2023.geojson,Thimmapur,,,,,
Siddipet,TSSD0506,163.65,"{'min': 91.946044921875, 'max': 91.946044921875, 'mean': 91.94605059956395, 'count': 688, 'sum': 63258.8828125, 'median': 91.946044921875}","(78.64082299900008, 17.935194339000077, 78.80609777400008, 18.103813367000043)",01-01-2023.geojson,Thoguta,,,,,
Mahabubabad,TSSD0507,190.94,"{'min': 107.20008087158203, 'max': 111.88419342041016, 'mean': 111.18814132462687, 'count': 804, 'sum': 89395.265625, 'median': 111.88419342041016}","(79.57724589900005, 17.48583601000007, 79.73451208900008, 17.685591776000024)",01-01-2023.geojson,Thorrur,,,,,
Suryapet,TSSD0508,155.64,"{'min': 108.41509246826172, 'max': 113.37408447265625, 'mean': 109.28797709923664, 'count': 655, 'sum': 71583.625, 'median': 108.41509246826172}","(79.53306376300003, 17.336875194000072, 79.65698014400004, 17.505487876000075)",01-01-2023.geojson,Thungathurthy,,,,,
Nalgonda,TSSD0509,191.03,"{'min': 100.00667572021484, 'max': 105.58397674560547, 'mean': 103.65309775840598, 'count': 803, 'sum': 83233.4375, 'median': 105.58397674560547}","(79.30130099300004, 16.962640196000052, 79.50775880800006, 17.107243536000055)",01-01-2023.geojson,Tipparthy,,,,,
Suryapet,TSSD0510,133.14,"{'min': 103.52655792236328, 'max': 108.41509246826172, 'mean': 108.3451196332737, 'count': 559, 'sum': 60564.921875, 'median': 108.41509246826172}","(79.36516547400004, 17.434097946000065, 79.57840336100008, 17.524158415000045)",01-01-2023.geojson,Tirumalagiri,,,,,
Nalgonda,TSSD0511,252.04,"{'min': 85.6012954711914, 'max': 97.09764862060547, 'mean': 93.58122568093385, 'count': 1028, 'sum': 96201.5, 'median': 92.54686737060547}","(79.26163271700005, 16.580070085000045, 79.46872681600007, 16.764696361000063)",01-01-2023.geojson,Tirumalagiri_Sagar,,,,,
Khammam,TSSD0512,235.92,"{'min': 113.37408447265625, 'max': 117.24087524414062, 'mean': 116.31043129388165, 'count': 997, 'sum': 115961.5, 'median': 117.24087524414062}","(79.80212475200005, 17.26260219900007, 80.05769935000006, 17.405974666000077)",01-01-2023.geojson,Tirumalayapalem,,,,,
Hyderabad,TSSD0513,13.97,"{'min': 99.41439819335938, 'max': 99.41439819335938, 'mean': 99.41439658717105, 'count': 57, 'sum': 5666.62060546875, 'median': 99.41439819335938}","(78.46457994100007, 17.44383310300003, 78.51669244400006, 17.484285331000024)",01-01-2023.geojson,Tirumalgiri,,,,,
Kumurambheem Asifabad,TSSD0514,581.75,"{'min': 109.96240234375, 'max': 119.78384399414062, 'mean': 115.45687525211778, 'count': 2479, 'sum': 286217.59375, 'median': 116.02672576904297}","(79.03492001100005, 19.050559607000025, 79.39561347700004, 19.31944793300005)",01-01-2023.geojson,Tiryani,,,,,
Nalgonda,TSSD0515,161.12,"{'min': 97.09764862060547, 'max': 105.58397674560547, 'mean': 99.46881893382353, 'count': 680, 'sum': 67638.796875, 'median': 97.09764862060547}","(79.38610741200006, 16.71370968100007, 79.55776053800008, 16.93653709800003)",01-01-2023.geojson,Tripuraram,,,,,
Yadadri Bhuvanagiri,TSSD0516,188.2,"{'min': 92.1348876953125, 'max': 97.4737777709961, 'mean': 92.6231744660804, 'count': 796, 'sum': 73728.046875, 'median': 92.1348876953125}","(78.73050890600007, 17.570452835000026, 78.89834246500004, 17.752589976000024)",01-01-2023.geojson,Turkapalle_M,,,,,
Jogulamba Gadwal,TSSD0517,170.36,"{'min': 72.47516632080078, 'max': 72.5075454711914, 'mean': 72.47553277220631, 'count': 698, 'sum': 50587.921875, 'median': 72.47516632080078}","(77.88159823500007, 15.863581044000057, 78.08622663000006, 16.053428277000023)",01-01-2023.geojson,Undavelly,,,,,
Medchal_Malkajgiri,TSSD0518,52.14,"{'min': 96.17855072021484, 'max': 99.41439819335938, 'mean': 99.165485364819, 'count': 221, 'sum': 21915.572265625, 'median': 99.41439819335938}","(78.51557767600008, 17.36244841100006, 78.59239104200003, 17.472398036000072)",01-01-2023.geojson,Uppal,,,,,
Nagarkurnool,TSSD0519,220.67,"{'min': 77.59074401855469, 'max': 79.25385284423828, 'mean': 78.41780405405406, 'count': 925, 'sum': 72536.46875, 'median': 77.59074401855469}","(78.49480188900003, 16.427307790000043, 78.78066858400007, 16.540239662000033)",01-01-2023.geojson,Uppunuthala,,,,,
Nagarkurnool,TSSD0520,151.12,"{'min': 79.7516860961914, 'max': 81.81444549560547, 'mean': 81.29301843203497, 'count': 629, 'sum': 51133.30859375, 'median': 81.81444549560547}","(78.32047445900008, 16.645373909000057, 78.49203880200008, 16.79728595000006)",01-01-2023.geojson,Urkonda,,,,,
Adilabad,TSSD0521,387.91,"{'min': 106.84395599365234, 'max': 111.09283447265625, 'mean': 108.77527740036231, 'count': 1656, 'sum': 180131.859375, 'median': 106.84395599365234}","(78.67318644400007, 19.21647222100006, 78.88463769300006, 19.513128066000036)",01-01-2023.geojson,Utnur,,,,,
Karimnagar,TSSD0522,142.44,"{'min': 105.50328826904297, 'max': 105.50328826904297, 'mean': 105.50328538907284, 'count': 604, 'sum': 63723.984375, 'median': 105.50328826904297}","(79.24194008100005, 18.132462591000035, 79.37717220500008, 18.263355341000022)",01-01-2023.geojson,V_Saidapur,,,,,
Nizamabad,TSSD0523,135.3,"{'min': 100.26032257080078, 'max': 100.46414184570312, 'mean': 100.3925339673913, 'count': 575, 'sum': 57725.70703125, 'median': 100.46414184570312}","(78.33304706400008, 18.693780867000044, 78.47512705800006, 18.85105660800002)",01-01-2023.geojson,Vailpur,,,,,
Yadadri Bhuvanagiri,TSSD0524,316.13,"{'min': 96.59669494628906, 'max': 103.56509399414062, 'mean': 98.20150841798345, 'count': 1329, 'sum': 130509.8046875, 'median': 97.4737777709961}","(78.90535444600005, 17.313647203000073, 79.22099072200007, 17.479032318000066)",01-01-2023.geojson,Valigonda,,,,,
Nagarkurnool,TSSD0525,244.56,"{'min': 77.59074401855469, 'max': 84.27481842041016, 'mean': 78.83529537671232, 'count': 1022, 'sum': 80569.671875, 'median': 77.59074401855469}","(78.48140456800007, 16.498402209000062, 78.71532448400006, 16.664788172000044)",01-01-2023.geojson,Vangoor,,,,,
Nizamabad,TSSD0526,134.67,"{'min': 99.58167266845703, 'max': 101.06231689453125, 'mean': 99.69918430335098, 'count': 567, 'sum': 56529.4375, 'median': 99.58167266845703}","(77.84552225000004, 18.434438427000032, 78.04087699300004, 18.57495128000005)",01-01-2023.geojson,Varni,,,,,
Sangareddy,TSSD0527,138.9,"{'min': 89.074951171875, 'max': 94.43392944335938, 'mean': 92.99139694940476, 'count': 588, 'sum': 54678.94140625, 'median': 92.48957824707031}","(77.82626219800005, 17.806470842000067, 77.97597402000008, 17.94784828400003)",01-01-2023.geojson,Vatpally,,,,,
Karimnagar,TSSD0528,149.05,"{'min': 105.50328826904297, 'max': 114.10242462158203, 'mean': 111.4177346214511, 'count': 634, 'sum': 70638.84375, 'median': 110.9040756225586}","(79.32153135600004, 18.284775453000066, 79.47308686900004, 18.451735262000057)",01-01-2023.geojson,Veenavanka,,,,,
Rajanna Sircilla,TSSD0529,108.34,"{'min': 95.95121002197266, 'max': 99.32720947265625, 'mean': 96.39988425925925, 'count': 459, 'sum': 44247.546875, 'median': 95.95121002197266}","(78.52432514700007, 18.43250137900003, 78.66155136400005, 18.551319524000064)",01-01-2023.geojson,Veernapalli,,,,,
Warangal_Urban,TSSD0530,99.79,"{'min': 102.86058044433594, 'max': 102.86058044433594, 'mean': 102.86058407738095, 'count': 420, 'sum': 43201.4453125, 'median': 102.86058044433594}","(79.22835213700006, 17.93079546100006, 79.37723082100007, 18.05131547900004)",01-01-2023.geojson,Velair,,,,,
Nagarkurnool,TSSD0531,241.3,"{'min': 81.81444549560547, 'max': 84.27481842041016, 'mean': 82.18253260334646, 'count': 1016, 'sum': 83497.453125, 'median': 81.81444549560547}","(78.46270790300008, 16.666440694000073, 78.68353178700005, 16.830959432000043)",01-01-2023.geojson,Veldanda,,,,,
Jagtial,TSSD0532,186.9,"{'min': 117.38219451904297, 'max': 119.78384399414062, 'mean': 117.45176715994963, 'count': 794, 'sum': 93256.703125, 'median': 117.38219451904297}","(79.12494408400005, 18.722845411000037, 79.29767471800005, 18.894953697000062)",01-01-2023.geojson,Velgatur,,,,,
Mancherial,TSSD0533,250.71,"{'min': 97.28697204589844, 'max': 112.53610229492188, 'mean': 110.87252591894439, 'count': 1061, 'sum': 117635.75, 'median': 112.53610229492188}","(79.69774836700003, 18.995230109000033, 79.93090835500004, 19.173999767000055)",01-01-2023.geojson,Vemanpalle,,,,,
Khammam,TSSD0534,212.09,"{'min': 114.60901641845703, 'max': 117.00450897216797, 'mean': 116.24329975797266, 'count': 878, 'sum': 102061.6171875, 'median': 117.00450897216797}","(80.65028236900008, 17.04501079700003, 80.87710057800007, 17.186178728000073)",01-01-2023.geojson,Vemsoor,,,,,
Nalgonda,TSSD0535,112.25,"{'min': 105.58397674560547, 'max': 105.58397674560547, 'mean': 105.58396782309322, 'count': 472, 'sum': 49835.6328125, 'median': 105.58397674560547}","(79.49070453100006, 16.89060024500003, 79.61612180500003, 17.07767939000007)",01-01-2023.geojson,Vemulapally,,,,,
Rajanna Sircilla,TSSD0536,84.86,"{'min': 99.32720947265625, 'max': 104.6163101196289, 'mean': 101.22660566298343, 'count': 362, 'sum': 36644.03125, 'median': 99.32720947265625}","(78.80779904800005, 18.41516011400006, 78.91545277600005, 18.54459724000003)",01-01-2023.geojson,Vemulawada,,,,,
Rajanna Sircilla,TSSD0537,107.21,"{'min': 99.32720947265625, 'max': 104.6163101196289, 'mean': 100.54148558222958, 'count': 453, 'sum': 45545.29296875, 'median': 99.32720947265625}","(78.77384337400008, 18.403529220000053, 78.91728096300005, 18.597872276000032)",01-01-2023.geojson,Vemulawada Rural,,,,,
Mulugu,TSSD0538,370.83,"{'min': 105.30845642089844, 'max': 113.04235076904297, 'mean': 108.92738795295614, 'count': 1573, 'sum': 171342.78125, 'median': 108.99070739746094}","(79.85087728600007, 18.200829315000078, 80.17916133800009, 18.400974098000063)",01-01-2023.geojson,Venkatapur,,,,,
Mulugu,TSSD0539,588.35,"{'min': 94.65906524658203, 'max': 120.61331939697266, 'mean': 105.86274657809984, 'count': 2484, 'sum': 262963.0625, 'median': 107.30298614501953}","(80.46538317500006, 18.105970334000062, 80.79370483500009, 18.449384397000074)",01-01-2023.geojson,Venkatapuram,,,,,
Vikarabad,TSSD0540,270.72,"{'min': 78.93319702148438, 'max': 89.88328552246094, 'mean': 83.79627245836986, 'count': 1141, 'sum': 95611.546875, 'median': 84.18766784667969}","(77.79093909400007, 17.228214577000074, 78.02432692200006, 17.44577402500005)",01-01-2023.geojson,Vikarabad,,,,,
Jogulamba Gadwal,TSSD0541,129.2,"{'min': 72.47516632080078, 'max': 74.5675277709961, 'mean': 74.4430689474907, 'count': 538, 'sum': 40050.37109375, 'median': 74.5675277709961}","(77.71231111200007, 15.89601525300003, 77.89649991000005, 16.018746091000025)",01-01-2023.geojson,Waddepally,,,,,
Wanaparthy,TSSD0542,201.88,"{'min': 71.84669494628906, 'max': 76.33528137207031, 'mean': 74.6066336908284, 'count': 845, 'sum': 63042.60546875, 'median': 74.1567611694336}","(77.95375639600007, 16.253768913000044, 78.13510940900005, 16.464866955000048)",01-01-2023.geojson,Wanaparthy,,,,,
Kumurambheem Asifabad,TSSD0543,335.2,"{'min': 115.21648406982422, 'max': 116.79625701904297, 'mean': 116.62845466040463, 'count': 1384, 'sum': 161413.78125, 'median': 116.79625701904297}","(79.20433473500003, 19.379408367000053, 79.42272052200008, 19.61653411900005)",01-01-2023.geojson,Wankidi,,,,,
Warangal_Urban,TSSD0544,39.54,"{'min': 107.9620590209961, 'max': 110.87360382080078, 'mean': 109.24243458207832, 'count': 166, 'sum': 18134.244140625, 'median': 107.9620590209961}","(79.59074538600004, 17.974576416000048, 79.67092088100003, 18.04143189300015)",01-01-2023.geojson,Warangal,,,,,
