district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Nirmal,TSSD0045,108.16,"{'min': 28.99334716796875, 'max': 28.99334716796875, 'mean': 28.99334716796875, 'count': 1, 'sum': 28.99334716796875, 'median': 28.99334716796875}","(77.87395490400007, 18.84522452500005, 78.04060419300004, 18.95240894500006)",31-03-2022.geojson,Basar,,,,,
Vikarabad,TSSD0046,206.01,"{'min': 28.642730712890625, 'max': 28.811279296875, 'mean': 28.727005004882812, 'count': 2, 'sum': 57.454010009765625, 'median': 28.727005004882812}","(77.36247981800005, 17.108590786000036, 77.53841200600004, 17.271892981000065)",31-03-2022.geojson,Basheerabad,,,,,
Mahabubabad,TSSD0047,307.29,"{'min': 29.360137939453125, 'max': 29.474761962890625, 'mean': 29.417449951171875, 'count': 2, 'sum': 58.83489990234375, 'median': 29.417449951171875}","(80.05728874800008, 17.53352028000006, 80.26094565000005, 17.75039165800007)",31-03-2022.geojson,Bayyaram,,,,,
Adilabad,TSSD0048,253.13,"{'min': 28.7802734375, 'max': 29.0108642578125, 'mean': 28.89556884765625, 'count': 2, 'sum': 57.7911376953125, 'median': 28.89556884765625}","(78.27492577100008, 19.393371099000035, 78.47377904700005, 19.580545785000027)",31-03-2022.geojson,Bazarhathnoor,,,,,
Jagtial,TSSD0049,108.89,"{'min': 29.71343994140625, 'max': 29.71343994140625, 'mean': 29.71343994140625, 'count': 1, 'sum': 29.71343994140625, 'median': 29.71343994140625}","(78.87792220400007, 18.96036622300005, 79.02108975900006, 19.07988819600007)",31-03-2022.geojson,Beerpur,,,,,
Siddipet,TSSD0050,152.56,"{'min': 29.647369384765625, 'max': 29.647369384765625, 'mean': 29.647369384765625, 'count': 1, 'sum': 29.647369384765625, 'median': 29.647369384765625}","(78.95201931600008, 18.18925398600004, 79.11791494600004, 18.34315846100003)",31-03-2022.geojson,Bejjanki,,,,,
Kumurambheem Asifabad,TSSD0051,282.92,"{'min': 30.42950439453125, 'max': 30.441650390625, 'mean': 30.435577392578125, 'count': 2, 'sum': 60.87115478515625, 'median': 30.435577392578125}","(79.71984640800008, 19.26669339700004, 79.96748160900006, 19.444060153000066)",31-03-2022.geojson,Bejjur,,,,,
Adilabad,TSSD0052,252.64,"{'min': 29.67974853515625, 'max': 29.79705810546875, 'mean': 29.7384033203125, 'count': 2, 'sum': 59.476806640625, 'median': 29.7384033203125}","(78.68107592100006, 19.56508431800006, 78.85966689500003, 19.782733789000076)",31-03-2022.geojson,Bela,,,,,
Mancherial,TSSD0053,146.79,"{'min': 29.559722900390625, 'max': 29.559722900390625, 'mean': 29.559722900390625, 'count': 1, 'sum': 29.559722900390625, 'median': 29.559722900390625}","(79.41901996000007, 18.98112085100007, 79.58961168500008, 19.132048594000025)",31-03-2022.geojson,Bellampalle,,,,,
Bhadradri Kothagudem,TSSD0054,11.21,"{'count': 0, 'min': 30.619659423828125, 'mean': 30.619659423828125, 'max': 30.619659423828125, 'median': 30.619659423828125}","(80.87537144200007, 17.64270969100005, 80.91092172600008, 17.683719212000028)",31-03-2022.geojson,Bhadrachalam,,,,,
Nirmal,TSSD0055,247.42,"{'min': 28.99603271484375, 'max': 29.148406982421875, 'mean': 29.072219848632812, 'count': 2, 'sum': 58.144439697265625, 'median': 29.072219848632812}","(77.87843723700007, 19.03252738200007, 78.09109643600004, 19.219462747000023)",31-03-2022.geojson,Bhainsa,,,,,
Warangal_Urban,TSSD0056,147.17,"{'count': 0, 'min': 29.66786900286096, 'mean': 29.66786900286096, 'max': 29.66786900286096, 'median': 29.66786900286096}","(79.25802483300004, 18.001111758000036, 79.41034323000008, 18.156221128000027)",31-03-2022.geojson,Bheemadevarapalli,,,,,
Mancherial,TSSD0057,156.12,"{'min': 29.79974365234375, 'max': 29.79974365234375, 'mean': 29.79974365234375, 'count': 1, 'sum': 29.79974365234375, 'median': 29.79974365234375}","(79.58636746400003, 18.76414004000003, 79.73368796500006, 18.942415460000063)",31-03-2022.geojson,Bheemaram,,,,,
Nizamabad,TSSD0058,225.03,"{'min': 28.79510498046875, 'max': 29.3223876953125, 'mean': 29.004130045572918, 'count': 3, 'sum': 87.01239013671875, 'median': 28.8948974609375}","(78.35785953300007, 18.617871123000043, 78.59699998100007, 18.754933092000044)",31-03-2022.geojson,Bheemgal,,,,,
Mancherial,TSSD0059,151.63,"{'min': 29.788970947265625, 'max': 29.788970947265625, 'mean': 29.788970947265625, 'count': 1, 'sum': 29.788970947265625, 'median': 29.788970947265625}","(79.50578178000006, 19.14043541600006, 79.67664248700004, 19.288073780000047)",31-03-2022.geojson,Bheemini,,,,,
Adilabad,TSSD0060,195.62,"{'min': 29.577239990234375, 'max': 29.588043212890625, 'mean': 29.5826416015625, 'count': 2, 'sum': 59.165283203125, 'median': 29.5826416015625}","(78.28468101500005, 19.728594951000048, 78.49256909000007, 19.91690008100005)",31-03-2022.geojson,Bheempoor,,,,,
Kamareddy,TSSD0061,154.94,"{'min': 28.48089599609375, 'max': 28.48089599609375, 'mean': 28.48089599609375, 'count': 1, 'sum': 28.48089599609375, 'median': 28.48089599609375}","(78.33227141500004, 18.122403492000046, 78.50250512100007, 18.278813365000076)",31-03-2022.geojson,Bhiknoor,,,,,
Yadadri Bhuvanagiri,TSSD0062,299.2,"{'min': 28.231414794921875, 'max': 28.563140869140625, 'mean': 28.414815266927082, 'count': 3, 'sum': 85.24444580078125, 'median': 28.44989013671875}","(78.80997708400008, 17.36896378700004, 79.04721217500008, 17.595952069000077)",31-03-2022.geojson,Bhongiri,,,,,
Mahabubnagar,TSSD0063,177.56,"{'min': 28.149169921875, 'max': 28.2408447265625, 'mean': 28.19500732421875, 'count': 2, 'sum': 56.3900146484375, 'median': 28.19500732421875}","(77.97152580800008, 16.592727025000045, 78.15346036600005, 16.739702366000074)",31-03-2022.geojson,Bhoothpur,,,,,
Jayashankar Bhupalpally,TSSD0064,412.31,"{'min': 30.5279541015625, 'max': 31.006683349609375, 'mean': 30.717422485351562, 'count': 4, 'sum': 122.86968994140625, 'median': 30.667526245117188}","(79.72643010900003, 18.326274666000074, 80.15195044700005, 18.518666378000034)",31-03-2022.geojson,Bhupalpally,,,,,
Yadadri Bhuvanagiri,TSSD0065,181.21,"{'min': 28.4647216796875, 'max': 28.4647216796875, 'mean': 28.4647216796875, 'count': 1, 'sum': 28.4647216796875, 'median': 28.4647216796875}","(78.70762825800006, 17.383774324000058, 78.91649957900006, 17.531102042000043)",31-03-2022.geojson,Bibinagar,,,,,
Kamareddy,TSSD0066,80.7,"{'min': 29.090423583984375, 'max': 29.090423583984375, 'mean': 29.090423583984375, 'count': 1, 'sum': 29.090423583984375, 'median': 29.090423583984375}","(78.46247299900006, 18.169106830000032, 78.56926485100007, 18.275633318000075)",31-03-2022.geojson,Bibipet,,,,,
Nagarkurnool,TSSD0067,265.69,"{'min': 28.2921142578125, 'max': 28.4984130859375, 'mean': 28.395263671875, 'count': 2, 'sum': 56.79052734375, 'median': 28.395263671875}","(78.10083116400006, 16.421414171000038, 78.28225422800006, 16.626726615000052)",31-03-2022.geojson,Bijinapalle,,,,,
Adilabad,TSSD0068,324.19,"{'min': 28.68182373046875, 'max': 28.691253662109375, 'mean': 28.686538696289062, 'count': 2, 'sum': 57.373077392578125, 'median': 28.686538696289062}","(78.17215629700007, 19.264980181000055, 78.39684222400007, 19.45647146400006)",31-03-2022.geojson,Boath,,,,,
Nizamabad,TSSD0069,274.45,"{'min': 29.2374267578125, 'max': 29.718841552734375, 'mean': 29.393173217773438, 'count': 4, 'sum': 117.57269287109375, 'median': 29.308212280273438}","(77.73094369300003, 18.573510121000027, 77.96006357300001, 18.81143505500006)",31-03-2022.geojson,Bodhan,,,,,
Rajanna Sircilla,TSSD0070,143.88,"{'min': 29.172698974609375, 'max': 29.478790283203125, 'mean': 29.32574462890625, 'count': 2, 'sum': 58.6514892578125, 'median': 29.32574462890625}","(78.89142673800006, 18.39155487200003, 78.99623800100005, 18.58330450400007)",31-03-2022.geojson,Boinpalli,,,,,
Yadadri Bhuvanagiri,TSSD0071,165.4,"{'min': 28.06689453125, 'max': 28.06689453125, 'mean': 28.06689453125, 'count': 1, 'sum': 28.06689453125, 'median': 28.06689453125}","(78.68260567800007, 17.506909476000033, 78.83660271700006, 17.66778853200003)",31-03-2022.geojson,Bommalaramaram,,,,,
Vikarabad,TSSD0072,219.46,"{'min': 28.3837890625, 'max': 28.577972412109375, 'mean': 28.480880737304688, 'count': 2, 'sum': 56.961761474609375, 'median': 28.480880737304688}","(77.61321700700006, 17.021545857000035, 77.78997648900008, 17.236770282000066)",31-03-2022.geojson,Bommaraspeta,,,,,
